2025-11-04 18:53:27,387 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-04 21:25:26 | DEBUG | setting.py:60 | [TO_DO]  Change Theme on - light
2025-11-04 21:25:29 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 21:25:32 | DEBUG | setting.py:38 | [TO_DO]  load settings screen
2025-11-04 21:25:41 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 21:26:35 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 21:26:37 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 21:26:40 | DEBUG | setting.py:38 | [TO_DO]  load settings screen
2025-11-04 21:26:43 | DEBUG | setting.py:60 | [TO_DO]  Change Theme on - dark
2025-11-04 21:26:47 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 21:26:52 | DEBUG | setting.py:38 | [TO_DO]  load settings screen
2025-11-04 21:27:06 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 21:27:11 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 21:27:14 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 21:27:16 | DEBUG | setting.py:38 | [TO_DO]  load settings screen
2025-11-04 21:27:24 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 21:31:47 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 21:31:50 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 21:31:52 | DEBUG | setting.py:38 | [TO_DO]  load settings screen
2025-11-04 21:31:55 | DEBUG | setting.py:60 | [TO_DO]  Change Theme on - light
2025-11-04 21:32:00 | DEBUG | setting.py:60 | [TO_DO]  Change Theme on - light
2025-11-04 21:32:05 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 21:32:08 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 21:32:40 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 21:32:42 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 21:32:49 | DEBUG | setting.py:38 | [TO_DO]  load settings screen
2025-11-04 21:32:53 | DEBUG | setting.py:60 | [TO_DO]  Change Theme on - dark
2025-11-04 21:33:00 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 21:33:03 | DEBUG | main_menu.py:102 | [TO_DO]  Open confirmation popup
2025-11-04 21:33:04 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 21:33:52 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 21:33:54 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 21:33:57 | DEBUG | setting.py:38 | [TO_DO]  load settings screen
2025-11-04 21:34:00 | DEBUG | setting.py:60 | [TO_DO]  Change Theme on - light
2025-11-04 21:34:03 | DEBUG | setting.py:60 | [TO_DO]  Change Theme on - light
2025-11-04 21:34:06 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 21:34:08 | DEBUG | main_menu.py:102 | [TO_DO]  Open confirmation popup
2025-11-04 21:34:10 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 21:34:15 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 21:34:17 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 21:34:19 | DEBUG | setting.py:38 | [TO_DO]  load settings screen
2025-11-04 21:34:24 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 21:53:10 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 21:53:13 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 21:53:15 | DEBUG | setting.py:39 | [TO_DO]  load settings screen
2025-11-04 21:53:19 | DEBUG | setting.py:61 | [TO_DO]  Change Theme on - dark
2025-11-04 21:53:22 | DEBUG | setting.py:61 | [TO_DO]  Change Theme on - light
2025-11-04 21:53:26 | DEBUG | setting.py:61 | [TO_DO]  Change Theme on - dark
2025-11-04 21:53:30 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 21:53:38 | DEBUG | main_menu.py:102 | [TO_DO]  Open confirmation popup
2025-11-04 21:53:41 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 21:53:47 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 21:53:49 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 21:54:02 | DEBUG | setting.py:39 | [TO_DO]  load settings screen
2025-11-04 21:54:11 | DEBUG | setting.py:61 | [TO_DO]  Change Theme on - dark
2025-11-04 21:54:21 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 21:54:23 | DEBUG | main_menu.py:102 | [TO_DO]  Open confirmation popup
2025-11-04 21:54:24 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 21:54:29 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 21:54:31 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 21:54:45 | DEBUG | main_menu.py:102 | [TO_DO]  Open confirmation popup
2025-11-04 21:54:46 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 21:58:07 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 21:58:09 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 21:58:18 | DEBUG | setting.py:39 | [TO_DO]  load settings screen
2025-11-04 21:58:21 | DEBUG | setting.py:61 | [TO_DO]  Change Theme on - light
2025-11-04 21:58:24 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 21:58:31 | DEBUG | main_menu.py:102 | [TO_DO]  Open confirmation popup
2025-11-04 21:58:33 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 22:13:05 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 22:13:07 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 22:13:10 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 22:25:58 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 22:26:01 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 22:26:03 | DEBUG | setting.py:39 | [TO_DO]  load settings screen
2025-11-04 22:26:08 | DEBUG | setting.py:61 | [TO_DO]  Change Theme on - light
2025-11-04 22:26:11 | DEBUG | setting.py:61 | [TO_DO]  Change Theme on - light
2025-11-04 22:26:17 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 22:26:21 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 22:26:23 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 22:26:26 | DEBUG | setting.py:39 | [TO_DO]  load settings screen
2025-11-04 22:26:30 | DEBUG | setting.py:61 | [TO_DO]  Change Theme on - dark
2025-11-04 22:26:33 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 22:28:18 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 22:28:20 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 22:28:22 | DEBUG | setting.py:39 | [TO_DO]  load settings screen
2025-11-04 22:28:27 | DEBUG | setting.py:61 | [TO_DO]  Change Theme on - light
2025-11-04 22:28:33 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 22:31:42 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 22:31:44 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 22:31:46 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-04 22:31:48 | DEBUG | setting.py:62 | [TO_DO]  Change Theme on - light
2025-11-04 22:31:48 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr: Traceback (most recent call last):
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\main.py", line 71, in <module>
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     TO_DOApp().run()
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~^^
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\app.py", line 956, in run
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     runTouchApp()
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~^^
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 574, in runTouchApp
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     EventLoop.mainloop()
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~^^
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 339, in mainloop
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     self.idle()
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~^^
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 383, in idle
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     self.dispatch_input()
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~~^^
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 334, in dispatch_input
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     post_dispatch_input(*pop(0))
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~~^^^^^^^^^
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 263, in post_dispatch_input
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     listener.dispatch('on_motion', etype, me)
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 731, in kivy._event.EventDispatcher.dispatch
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\core\window\__init__.py", line 1713, in on_motion
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     self.dispatch('on_touch_up', me)
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 731, in kivy._event.EventDispatcher.dispatch
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\core\window\__init__.py", line 1750, in on_touch_up
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     if w.dispatch('on_touch_up', touch):
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:        ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 731, in kivy._event.EventDispatcher.dispatch
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\dropdown.py", line 319, in on_touch_up
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     super(DropDown, self).on_touch_up(touch)
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\scrollview.py", line 972, in on_touch_up
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     if self.dispatch('on_scroll_stop', touch):
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:        ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 731, in kivy._event.EventDispatcher.dispatch
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\scrollview.py", line 1009, in on_scroll_stop
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     self.simulate_touch_down(touch)
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\scrollview.py", line 672, in simulate_touch_down
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     ret = super(ScrollView, self).on_touch_down(touch)
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\widget.py", line 589, in on_touch_down
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     if child.dispatch('on_touch_down', touch):
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:        ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 731, in kivy._event.EventDispatcher.dispatch
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\widget.py", line 589, in on_touch_down
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     if child.dispatch('on_touch_down', touch):
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:        ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 731, in kivy._event.EventDispatcher.dispatch
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\widget.py", line 589, in on_touch_down
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     if child.dispatch('on_touch_down', touch):
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:        ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 731, in kivy._event.EventDispatcher.dispatch
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\behaviors\button.py", line 151, in on_touch_down
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     self.dispatch('on_press')
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~^^^^^^^^^^^^
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 727, in kivy._event.EventDispatcher.dispatch
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 1307, in kivy._event.EventObservers.dispatch
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 1191, in kivy._event.EventObservers._dispatch
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 60, in custom_callback
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     exec(__kvlang__.co_value, idmap)
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\kv\components\dropdown.kv", line 52, in <module>
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     root.root_screen._change_theme("light")
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     ^^^^^^^^^^^^^^^^^^^^^^^
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\screens\setting.py", line 72, in _change_theme
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:     print(self.app.colors["background"], f"\n{App.get_running_app().color['background']}")
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr:                                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-04 22:31:48 | WARNING | logger.py:390 | [TO_DO]  stderr: AttributeError: 'TO_DOApp' object has no attribute 'color'. Did you mean: 'colors'?
2025-11-04 22:32:11 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 22:32:14 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 22:32:15 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-04 22:32:20 | DEBUG | setting.py:62 | [TO_DO]  Change Theme on - light
2025-11-04 22:32:25 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 22:34:19 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 22:34:21 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 22:34:26 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-04 22:34:33 | DEBUG | setting.py:62 | [TO_DO]  Change Theme on - dark
2025-11-04 22:34:39 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 22:34:45 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 22:35:56 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 22:35:59 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 22:36:01 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-04 22:36:03 | DEBUG | setting.py:63 | [TO_DO]  Change Theme on - light
2025-11-04 22:36:06 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 22:36:08 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-04 22:36:22 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 22:36:24 | DEBUG | main_menu.py:102 | [TO_DO]  Open confirmation popup
2025-11-04 22:36:25 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 22:40:51 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 22:40:53 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 22:40:56 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-04 22:40:59 | DEBUG | setting.py:63 | [TO_DO]  Change Theme on - dark
2025-11-04 22:41:03 | DEBUG | setting.py:63 | [TO_DO]  Change Theme on - light
2025-11-04 22:41:06 | DEBUG | setting.py:63 | [TO_DO]  Change Theme on - dark
2025-11-04 22:41:12 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 22:42:07 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 22:42:09 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 22:42:11 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-04 22:42:14 | DEBUG | setting.py:63 | [TO_DO]  Change Theme on - light
2025-11-04 22:42:17 | DEBUG | setting.py:63 | [TO_DO]  Change Theme on - light
2025-11-04 22:42:19 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 22:44:59 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 22:45:01 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 22:45:01 | WARNING | logger.py:390 | [TO_DO]  stderr: Traceback (most recent call last):
2025-11-04 22:45:01 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 245, in create_handler
2025-11-04 22:45:01 | WARNING | logger.py:390 | [TO_DO]  stderr:     return eval(value, idmap), bound_list
2025-11-04 22:45:01 | WARNING | logger.py:390 | [TO_DO]  stderr:            ~~~~^^^^^^^^^^^^^^
2025-11-04 22:45:01 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\kv\components\label.kv", line 14, in <module>
2025-11-04 22:45:01 | WARNING | logger.py:390 | [TO_DO]  stderr:     color: app.colors("on_surface")
2025-11-04 22:45:01 | WARNING | logger.py:390 | [TO_DO]  stderr:     ^^^^^^^^^^^^^^^^^^^^
2025-11-04 22:45:01 | WARNING | logger.py:390 | [TO_DO]  stderr: TypeError: 'dict' object is not callable
2025-11-04 22:45:01 | WARNING | logger.py:390 | [TO_DO]  stderr: 
2025-11-04 22:45:01 | WARNING | logger.py:390 | [TO_DO]  stderr: During handling of the above exception, another exception occurred:
2025-11-04 22:45:01 | WARNING | logger.py:390 | [TO_DO]  stderr: 
2025-11-04 22:45:01 | WARNING | logger.py:390 | [TO_DO]  stderr: Traceback (most recent call last):
2025-11-04 22:45:01 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 699, in _apply_rule
2025-11-04 22:45:01 | WARNING | logger.py:390 | [TO_DO]  stderr:     value, bound = create_handler(
2025-11-04 22:45:01 | WARNING | logger.py:390 | [TO_DO]  stderr:                    ~~~~~~~~~~~~~~^
2025-11-04 22:45:01 | WARNING | logger.py:390 | [TO_DO]  stderr:         widget_set, widget_set, key, value, rule,
